step,loss,val_loss,lr,tok_per_sec,grad_norm,elapsed_sec,tokens_seen,step_ms
78320,2.07988,,6.64e-05,400070.0,0.2024,2295.0,20531380224.0,655.2
78330,2.08587,,6.63e-05,399495.0,0.2052,2301.5,20534001664.0,656.2
78340,2.093021,,6.63e-05,399424.0,0.2023,2308.1,20536623104.0,656.3
78350,2.116573,,6.63e-05,400267.0,0.2004,2314.7,20539244544.0,654.9
78360,2.106202,,6.63e-05,400809.0,0.2037,2321.2,20541865984.0,654.0
78370,2.081256,,6.63e-05,399208.0,0.2028,2327.8,20544487424.0,656.7
78380,2.074576,,6.62e-05,398032.0,0.1979,2334.4,20547108864.0,658.6
78390,2.086873,,6.62e-05,399861.0,0.2019,2340.9,20549730304.0,655.6
78400,2.114009,,6.62e-05,401665.0,0.2037,2347.5,20552351744.0,652.6
78410,2.104457,,6.62e-05,401678.0,0.1988,2354.1,20554973184.0,652.6
78420,2.108275,,6.61e-05,399362.0,0.2051,2360.6,20557594624.0,656.4
78430,2.12007,,6.61e-05,399904.0,0.2064,2367.2,20560216064.0,655.5
78440,2.075752,,6.61e-05,400469.0,0.208,2373.8,20562837504.0,654.6
78450,2.105589,,6.61e-05,400736.0,0.2047,2380.4,20565458944.0,654.2
78460,2.087895,,6.61e-05,398556.0,0.205,2386.9,20568080384.0,657.7
78470,2.096129,,6.6e-05,399641.0,0.2061,2393.5,20570701824.0,655.9
78480,2.10997,,6.6e-05,399551.0,0.218,2400.1,20573323264.0,656.1
78490,2.07106,,6.6e-05,400816.0,0.2083,2406.6,20575944704.0,654.0
78500,2.045191,,6.6e-05,401367.0,0.1991,2413.2,20578566144.0,653.1
78510,2.076415,,6.6e-05,398154.0,0.2033,2421.3,20581187584.0,658.4
78520,2.083276,,6.59e-05,401713.0,0.2084,2427.9,20583809024.0,652.6
78530,2.086432,,6.59e-05,400092.0,0.2068,2434.5,20586430464.0,655.2
78540,2.071962,,6.59e-05,398588.0,0.2049,2441.0,20589051904.0,657.7
78550,2.083804,,6.59e-05,399714.0,0.2046,2447.6,20591673344.0,655.8
78560,2.081658,,6.58e-05,399010.0,0.2041,2454.2,20594294784.0,657.0
78570,2.093524,,6.58e-05,399822.0,0.2057,2460.7,20596916224.0,655.7
78580,2.069686,,6.58e-05,400685.0,0.2274,2467.3,20599537664.0,654.2
78590,2.093931,,6.58e-05,400324.0,0.2029,2473.9,20602159104.0,654.8
78600,2.091731,,6.58e-05,400132.0,0.2143,2480.4,20604780544.0,655.1
78610,2.058532,,6.57e-05,400295.0,0.2018,2487.0,20607401984.0,654.9
78620,2.086027,,6.57e-05,400844.0,0.2055,2493.6,20610023424.0,654.0
78630,2.092441,,6.57e-05,400130.0,0.1991,2500.2,20612644864.0,655.1
78640,2.109976,,6.57e-05,400257.0,0.2024,2506.7,20615266304.0,654.9
78650,2.118802,,6.57e-05,399896.0,0.2074,2513.3,20617887744.0,655.5
78660,2.080091,,6.56e-05,400259.0,0.2096,2519.9,20620509184.0,654.9
78670,2.112182,,6.56e-05,400218.0,0.2002,2526.4,20623130624.0,655.0
78680,2.099228,,6.56e-05,400760.0,0.2051,2533.0,20625752064.0,654.1
78690,2.078948,,6.56e-05,400577.0,0.2008,2539.6,20628373504.0,654.4
78700,2.080381,,6.55e-05,399310.0,0.2057,2546.1,20630994944.0,656.5
78710,2.062329,,6.55e-05,399391.0,0.2037,2552.7,20633616384.0,656.4
78720,2.059536,,6.55e-05,397343.0,0.2015,2559.3,20636237824.0,659.7
78730,2.079298,,6.55e-05,399195.0,0.2061,2565.9,20638859264.0,656.7
78740,2.105785,,6.55e-05,399083.0,0.2008,2572.4,20641480704.0,656.9
78750,2.04845,,6.54e-05,400058.0,0.2015,2579.0,20644102144.0,655.3
78760,2.071197,,6.54e-05,397788.0,0.1987,2585.6,20646723584.0,659.0
78770,2.103166,,6.54e-05,401086.0,0.2045,2592.2,20649345024.0,653.6
78780,2.084528,,6.54e-05,397821.0,0.2041,2598.7,20651966464.0,658.9
78790,2.109785,,6.54e-05,398288.0,0.2091,2605.3,20654587904.0,658.2
78800,2.067161,,6.53e-05,401101.0,0.1989,2611.9,20657209344.0,653.6
78810,2.071146,,6.53e-05,399584.0,0.2006,2618.4,20659830784.0,656.0
78820,2.097368,,6.53e-05,397247.0,0.2032,2625.0,20662452224.0,659.9
78830,2.118643,,6.53e-05,397782.0,0.2061,2631.6,20665073664.0,659.0
78840,2.088939,,6.53e-05,400900.0,0.2011,2638.2,20667695104.0,653.9
78850,2.087774,,6.52e-05,400466.0,0.197,2644.8,20670316544.0,654.6
78860,2.089122,,6.52e-05,398060.0,0.2014,2651.3,20672937984.0,658.6
78870,2.070382,,6.52e-05,399588.0,0.2033,2657.9,20675559424.0,656.0
78880,2.106396,,6.52e-05,399656.0,0.2031,2664.5,20678180864.0,655.9
78890,2.060655,,6.52e-05,400785.0,0.1997,2671.1,20680802304.0,654.1
78900,2.084551,,6.51e-05,401347.0,0.207,2677.6,20683423744.0,653.2
78910,2.126685,,6.51e-05,399291.0,0.1998,2684.2,20686045184.0,656.5
78920,2.106958,,6.51e-05,399975.0,0.2123,2690.8,20688666624.0,655.4
78930,2.085501,,6.51e-05,400952.0,0.2015,2697.3,20691288064.0,653.8
78940,2.104067,,6.51e-05,398275.0,0.2007,2703.9,20693909504.0,658.2
78950,2.076102,,6.5e-05,398956.0,0.2079,2710.4,20696530944.0,657.1
78960,2.114359,,6.5e-05,398664.0,0.2014,2717.0,20699152384.0,657.6
78970,2.06521,,6.5e-05,400962.0,0.2031,2723.6,20701773824.0,653.8
78980,2.057434,,6.5e-05,400419.0,0.2036,2730.2,20704395264.0,654.7
78990,2.083148,,6.5e-05,401057.0,0.2057,2736.7,20707016704.0,653.6
79000,2.098012,,6.49e-05,400065.0,0.2007,2743.3,20709638144.0,655.3
79010,2.100408,,6.49e-05,401523.0,0.2033,2777.3,20712259584.0,652.9
79020,2.074034,,6.49e-05,400452.0,0.2038,2783.9,20714881024.0,654.6
79030,2.108175,,6.49e-05,400264.0,0.2027,2790.4,20717502464.0,654.9
79040,2.100129,,6.49e-05,400110.0,0.1979,2797.0,20720123904.0,655.2
79050,2.113919,,6.48e-05,399674.0,0.2029,2803.5,20722745344.0,655.9
79060,2.081535,,6.48e-05,399832.0,0.2006,2810.1,20725366784.0,655.6
79070,2.062107,,6.48e-05,399284.0,0.2104,2816.7,20727988224.0,656.5
79080,2.075879,,6.48e-05,399405.0,0.2046,2823.2,20730609664.0,656.3
79090,2.092757,,6.48e-05,398028.0,0.203,2829.8,20733231104.0,658.6
79100,2.067849,,6.47e-05,400521.0,0.1965,2836.4,20735852544.0,654.5
79110,2.0633,,6.47e-05,401805.0,0.2026,2842.9,20738473984.0,652.4
79120,2.098619,,6.47e-05,399393.0,0.2104,2849.5,20741095424.0,656.4
79130,2.066532,,6.47e-05,399224.0,0.196,2856.1,20743716864.0,656.6
79140,2.07549,,6.47e-05,400561.0,0.2057,2862.6,20746338304.0,654.4
79150,2.075415,,6.46e-05,400262.0,0.1998,2869.2,20748959744.0,654.9
79160,2.07932,,6.46e-05,399669.0,0.2035,2875.8,20751581184.0,655.9
79170,2.098199,,6.46e-05,400423.0,0.2066,2882.3,20754202624.0,654.7
79180,2.06951,,6.46e-05,399536.0,0.2027,2888.9,20756824064.0,656.1
79190,2.109099,,6.46e-05,398532.0,0.2017,2895.4,20759445504.0,657.8
79200,2.090201,,6.46e-05,399748.0,0.2056,2902.0,20762066944.0,655.8
79210,2.057827,,6.45e-05,399940.0,0.2059,2908.6,20764688384.0,655.5
79220,2.107523,,6.45e-05,400959.0,0.2057,2915.1,20767309824.0,653.8
79230,2.064791,,6.45e-05,398807.0,0.1968,2921.7,20769931264.0,657.3
79240,2.08437,,6.45e-05,400854.0,0.2078,2928.3,20772552704.0,654.0
79250,2.079044,,6.45e-05,400668.0,0.2048,2934.8,20775174144.0,654.3
79260,2.052244,,6.44e-05,399563.0,0.2075,2941.4,20777795584.0,656.1
79270,2.083799,,6.44e-05,399804.0,0.2019,2948.0,20780417024.0,655.7
79280,2.046644,,6.44e-05,399498.0,0.2024,2954.5,20783038464.0,656.2
79290,2.093307,,6.44e-05,399527.0,0.202,2961.1,20785659904.0,656.1
79300,2.067346,,6.44e-05,401008.0,0.2034,2967.7,20788281344.0,653.7
79310,2.126646,,6.43e-05,399298.0,0.2048,2974.2,20790902784.0,656.5
79320,2.08275,,6.43e-05,401477.0,0.2,2980.8,20793524224.0,652.9
79330,2.070547,,6.43e-05,399381.0,0.206,2987.4,20796145664.0,656.4
79340,2.094124,,6.43e-05,400656.0,0.2046,2993.9,20798767104.0,654.3
79350,2.072061,,6.43e-05,399850.0,0.2025,3000.5,20801388544.0,655.6
79360,2.09329,,6.43e-05,399164.0,0.2038,3007.1,20804009984.0,656.7
79370,2.070037,,6.42e-05,399600.0,0.2045,3013.6,20806631424.0,656.0
79380,2.06965,,6.42e-05,399696.0,0.2034,3020.2,20809252864.0,655.9
79390,2.072992,,6.42e-05,401859.0,0.2138,3026.8,20811874304.0,652.3
79400,2.076475,,6.42e-05,399027.0,0.205,3033.3,20814495744.0,657.0
79410,2.082246,,6.42e-05,397737.0,0.2023,3039.9,20817117184.0,659.1
79420,2.074651,,6.41e-05,399294.0,0.1985,3046.5,20819738624.0,656.5
79430,2.045812,,6.41e-05,399655.0,0.2006,3053.1,20822360064.0,655.9
79440,2.068678,,6.41e-05,399474.0,0.2012,3059.6,20824981504.0,656.2
79450,2.074016,,6.41e-05,400326.0,0.2025,3066.2,20827602944.0,654.8
79460,2.070368,,6.41e-05,398449.0,0.1987,3072.8,20830224384.0,657.9
79470,2.08373,,6.41e-05,401419.0,0.201,3079.3,20832845824.0,653.0
79480,2.099482,,6.4e-05,399625.0,0.2008,3085.9,20835467264.0,656.0
79490,2.089152,,6.4e-05,399967.0,0.2039,3092.5,20838088704.0,655.4
79500,2.10528,,6.4e-05,399620.0,0.2042,3099.1,20840710144.0,656.0
79510,2.071752,,6.4e-05,400005.0,0.2067,3107.2,20843331584.0,655.4
79520,2.059748,,6.4e-05,397858.0,0.2062,3113.8,20845953024.0,658.9
79530,2.063022,,6.39e-05,399190.0,0.2086,3120.3,20848574464.0,656.7
79540,2.102959,,6.39e-05,399413.0,0.207,3126.9,20851195904.0,656.3
79550,2.093218,,6.39e-05,399273.0,0.2058,3133.5,20853817344.0,656.6
79560,2.068807,,6.39e-05,400545.0,0.2077,3140.0,20856438784.0,654.5
79570,2.078209,,6.39e-05,399732.0,0.2064,3146.6,20859060224.0,655.8
79580,2.086658,,6.39e-05,398183.0,0.2031,3153.2,20861681664.0,658.4
79590,2.053521,,6.38e-05,400415.0,0.2003,3159.8,20864303104.0,654.7
79600,2.06769,,6.38e-05,399663.0,0.2057,3166.3,20866924544.0,655.9
79610,2.093762,,6.38e-05,401036.0,0.2098,3172.9,20869545984.0,653.7
79620,2.101088,,6.38e-05,398765.0,0.2022,3179.5,20872167424.0,657.4
79630,2.063703,,6.38e-05,400269.0,0.204,3186.0,20874788864.0,654.9
79640,2.091298,,6.38e-05,399429.0,0.2031,3192.6,20877410304.0,656.3
79650,2.102603,,6.37e-05,399619.0,0.2204,3199.2,20880031744.0,656.0
79660,2.090918,,6.37e-05,400446.0,0.201,3205.7,20882653184.0,654.6
79670,2.052259,,6.37e-05,398923.0,0.2093,3212.3,20885274624.0,657.1
79680,2.083921,,6.37e-05,399848.0,0.2078,3218.9,20887896064.0,655.6
79690,2.077726,,6.37e-05,399627.0,0.2061,3225.4,20890517504.0,656.0
79700,2.085435,,6.37e-05,398958.0,0.2057,3232.0,20893138944.0,657.1
79710,2.071061,,6.36e-05,400629.0,0.2063,3238.6,20895760384.0,654.3
79720,2.079771,,6.36e-05,399230.0,0.2034,3245.1,20898381824.0,656.6
79730,2.069095,,6.36e-05,400110.0,0.209,3251.7,20901003264.0,655.2
79740,2.051394,,6.36e-05,399118.0,0.1988,3258.3,20903624704.0,656.8
79750,2.072826,,6.36e-05,398015.0,0.2075,3264.8,20906246144.0,658.6
79760,2.11099,,6.36e-05,398737.0,0.2013,3271.4,20908867584.0,657.4
79770,2.108649,,6.35e-05,399308.0,0.2027,3278.0,20911489024.0,656.5
79780,2.089457,,6.35e-05,400277.0,0.2043,3284.6,20914110464.0,654.9
79790,2.041245,,6.35e-05,398862.0,0.2002,3291.1,20916731904.0,657.2
79800,2.068421,,6.35e-05,399451.0,0.2026,3297.7,20919353344.0,656.3
79810,2.116893,,6.35e-05,398853.0,0.2062,3304.3,20921974784.0,657.2
79820,2.071112,,6.35e-05,401431.0,0.2012,3310.8,20924596224.0,653.0
79830,2.085969,,6.34e-05,397981.0,0.2035,3317.4,20927217664.0,658.7
79840,2.058387,,6.34e-05,399964.0,0.2168,3324.0,20929839104.0,655.4
79850,2.059151,,6.34e-05,399112.0,0.2103,3330.6,20932460544.0,656.8
79860,2.101791,,6.34e-05,400602.0,0.2081,3337.1,20935081984.0,654.4
79870,2.095935,,6.34e-05,400322.0,0.2011,3343.7,20937703424.0,654.8
79880,2.079,,6.34e-05,398696.0,0.2031,3350.3,20940324864.0,657.5
79890,2.054882,,6.33e-05,400769.0,0.2035,3356.8,20942946304.0,654.1
79900,2.089274,,6.33e-05,400217.0,0.2047,3363.4,20945567744.0,655.0
79910,2.076129,,6.33e-05,396928.0,0.2095,3370.0,20948189184.0,660.4
79920,2.091552,,6.33e-05,398314.0,0.2027,3376.5,20950810624.0,658.1
79930,2.091425,,6.33e-05,400048.0,0.2036,3383.1,20953432064.0,655.3
79940,2.094375,,6.33e-05,399164.0,0.2086,3389.7,20956053504.0,656.7
79950,2.058999,,6.32e-05,401727.0,0.2024,3396.2,20958674944.0,652.5
79960,2.073791,,6.32e-05,399497.0,0.2014,3402.8,20961296384.0,656.2
79970,2.06436,,6.32e-05,400616.0,0.2049,3409.4,20963917824.0,654.4
79980,2.070113,,6.32e-05,401100.0,0.2,3415.9,20966539264.0,653.6
79990,2.069515,,6.32e-05,400678.0,0.1994,3422.5,20969160704.0,654.3
80000,2.056181,,6.32e-05,399028.0,0.2059,3429.1,20971782144.0,657.0
80010,2.128074,,6.31e-05,404426.0,0.206,3474.3,20974403584.0,648.2
80020,2.085386,,6.31e-05,400255.0,0.2045,3480.9,20977025024.0,654.9
80030,2.100554,,6.31e-05,401478.0,0.2025,3487.4,20979646464.0,652.9
80040,2.085166,,6.31e-05,399314.0,0.2031,3494.0,20982267904.0,656.5
80050,2.066761,,6.31e-05,400197.0,0.2071,3500.5,20984889344.0,655.0
80060,2.073641,,6.31e-05,399741.0,0.2023,3507.1,20987510784.0,655.8
80070,2.08274,,6.31e-05,399230.0,0.2099,3513.6,20990132224.0,656.6
80080,2.098861,,6.3e-05,399717.0,0.1982,3520.2,20992753664.0,655.8
80090,2.068875,,6.3e-05,399682.0,0.2057,3526.8,20995375104.0,655.9
80100,2.084495,,6.3e-05,401338.0,0.2041,3533.3,20997996544.0,653.2
80110,2.074502,,6.3e-05,400593.0,0.2061,3539.9,21000617984.0,654.4
80120,2.092095,,6.3e-05,399752.0,0.204,3546.4,21003239424.0,655.8
80130,2.118802,,6.3e-05,399375.0,0.22,3553.0,21005860864.0,656.4
80140,2.072562,,6.29e-05,400037.0,0.2147,3559.7,21008482304.0,655.3
80150,2.086715,,6.29e-05,398873.0,0.2049,3566.3,21011103744.0,657.2
80160,2.062511,,6.29e-05,395450.0,0.2054,3572.8,21013725184.0,662.9
80170,2.07201,,6.29e-05,399459.0,0.2032,3579.4,21016346624.0,656.2
80180,2.044741,,6.29e-05,399329.0,0.2034,3586.0,21018968064.0,656.5
80190,2.078728,,6.29e-05,399162.0,0.2095,3592.5,21021589504.0,656.7
80200,2.11158,,6.29e-05,400168.0,0.2146,3599.1,21024210944.0,655.1
80210,2.080021,,6.28e-05,399158.0,0.2027,3605.7,21026832384.0,656.7
80220,2.077467,,6.28e-05,400205.0,0.2077,3612.2,21029453824.0,655.0
80230,2.086589,,6.28e-05,399329.0,0.2037,3618.8,21032075264.0,656.5
80240,2.053815,,6.28e-05,400816.0,0.2116,3625.4,21034696704.0,654.0
80250,2.092471,,6.28e-05,400874.0,0.2061,3631.9,21037318144.0,653.9
80260,2.097606,,6.28e-05,399817.0,0.2085,3638.5,21039939584.0,655.7
80270,2.110442,,6.28e-05,399478.0,0.408,3645.1,21042561024.0,656.2
80280,2.074226,,6.27e-05,398981.0,0.2015,3651.6,21045182464.0,657.0
80290,2.05034,,6.27e-05,399740.0,0.206,3658.2,21047803904.0,655.8
80300,2.052405,,6.27e-05,400277.0,0.2024,3664.7,21050425344.0,654.9
80310,2.030787,,6.27e-05,399749.0,0.2107,3671.3,21053046784.0,655.8
80320,2.068524,,6.27e-05,398364.0,0.2128,3677.9,21055668224.0,658.1
80330,2.074646,,6.27e-05,400030.0,0.2056,3684.4,21058289664.0,655.3
80340,2.09598,,6.27e-05,399275.0,0.2065,3691.0,21060911104.0,656.5
80350,2.086858,,6.26e-05,399067.0,0.2124,3697.6,21063532544.0,656.9
80360,2.079869,,6.26e-05,398543.0,0.2025,3704.1,21066153984.0,657.8
80370,2.080157,,6.26e-05,399425.0,0.2085,3710.7,21068775424.0,656.3
80380,2.072552,,6.26e-05,397585.0,0.2076,3717.3,21071396864.0,659.3
80390,2.094468,,6.26e-05,399931.0,0.2014,3723.8,21074018304.0,655.5
80400,2.069415,,6.26e-05,400801.0,0.204,3730.4,21076639744.0,654.1
80410,2.036899,,6.25e-05,398928.0,0.2058,3737.0,21079261184.0,657.1
80420,2.090234,,6.25e-05,401857.0,0.2074,3743.5,21081882624.0,652.3
80430,2.079448,,6.25e-05,399627.0,0.2088,3750.1,21084504064.0,656.0
80440,2.096286,,6.25e-05,399294.0,0.206,3756.7,21087125504.0,656.5
80450,2.034866,,6.25e-05,400145.0,0.2069,3763.2,21089746944.0,655.1
80460,2.133551,,6.25e-05,401414.0,0.2085,3769.8,21092368384.0,653.1
80470,2.094113,,6.25e-05,400072.0,0.2072,3776.4,21094989824.0,655.2
80480,2.055403,,6.25e-05,399288.0,0.2047,3782.9,21097611264.0,656.5
80490,2.087663,,6.24e-05,399056.0,0.2061,3789.5,21100232704.0,656.9
80500,2.050817,,6.24e-05,400866.0,0.2041,3796.0,21102854144.0,653.9
80510,2.093204,,6.24e-05,398931.0,0.2153,3804.2,21105475584.0,657.1
80520,2.090707,,6.24e-05,399433.0,0.2056,3810.7,21108097024.0,656.3
80530,2.063811,,6.24e-05,399017.0,0.2093,3817.3,21110718464.0,657.0
80540,2.094155,,6.24e-05,400757.0,0.2079,3823.8,21113339904.0,654.1
80550,2.092466,,6.24e-05,399605.0,0.2071,3830.4,21115961344.0,656.0
80560,2.049511,,6.23e-05,399409.0,0.1998,3837.0,21118582784.0,656.3
80570,2.070026,,6.23e-05,398265.0,0.2019,3843.6,21121204224.0,658.2
80580,2.03478,,6.23e-05,398344.0,0.2045,3850.1,21123825664.0,658.1
80590,2.094427,,6.23e-05,398771.0,0.2135,3856.7,21126447104.0,657.4
80600,2.100955,,6.23e-05,399450.0,0.212,3863.3,21129068544.0,656.3
80610,2.068157,,6.23e-05,399949.0,0.2009,3869.8,21131689984.0,655.4
80620,2.066141,,6.23e-05,398171.0,0.2012,3876.4,21134311424.0,658.4
80630,2.05739,,6.22e-05,399671.0,0.2002,3883.0,21136932864.0,655.9
80640,2.085602,,6.22e-05,398976.0,0.2112,3889.5,21139554304.0,657.0
80650,2.085287,,6.22e-05,399326.0,0.2067,3896.1,21142175744.0,656.5
80660,2.081219,,6.22e-05,399100.0,0.2011,3902.6,21144797184.0,656.8
80670,2.078802,,6.22e-05,399991.0,0.2059,3909.2,21147418624.0,655.4
80680,2.087676,,6.22e-05,399086.0,0.2069,3915.8,21150040064.0,656.9
80690,2.03904,,6.22e-05,399995.0,0.2046,3922.3,21152661504.0,655.4
80700,2.103865,,6.22e-05,399827.0,0.2047,3928.9,21155282944.0,655.6
80710,2.102537,,6.21e-05,399546.0,0.208,3935.5,21157904384.0,656.1
80720,2.091208,,6.21e-05,398668.0,0.2106,3942.0,21160525824.0,657.5
80730,2.094412,,6.21e-05,399540.0,0.2068,3948.6,21163147264.0,656.1
80740,2.072635,,6.21e-05,399966.0,0.2055,3955.2,21165768704.0,655.4
80750,2.084132,,6.21e-05,399500.0,0.2048,3961.7,21168390144.0,656.2
80760,2.098541,,6.21e-05,400514.0,0.2103,3968.3,21171011584.0,654.5
80770,2.079031,,6.21e-05,398967.0,0.2044,3974.9,21173633024.0,657.1
80780,2.089702,,6.21e-05,398795.0,0.2128,3981.4,21176254464.0,657.3
80790,2.088462,,6.2e-05,399585.0,0.2116,3988.0,21178875904.0,656.0
80800,2.09227,,6.2e-05,399060.0,0.2148,3994.6,21181497344.0,656.9
80810,2.074771,,6.2e-05,398988.0,0.2008,4001.1,21184118784.0,657.0
80820,2.114808,,6.2e-05,398104.0,0.2125,4007.7,21186740224.0,658.5
80830,2.055522,,6.2e-05,399594.0,0.2054,4014.3,21189361664.0,656.0
80840,2.104553,,6.2e-05,399980.0,0.2077,4020.8,21191983104.0,655.4
80850,2.022853,,6.2e-05,399304.0,0.2072,4027.4,21194604544.0,656.5
80860,2.076982,,6.2e-05,399263.0,0.212,4033.9,21197225984.0,656.6
80870,2.063586,,6.19e-05,399903.0,0.2093,4040.5,21199847424.0,655.5
80880,2.066281,,6.19e-05,400049.0,0.2046,4047.1,21202468864.0,655.3
80890,2.091783,,6.19e-05,399335.0,0.2092,4053.6,21205090304.0,656.5
80900,2.05928,,6.19e-05,400007.0,0.2008,4060.2,21207711744.0,655.3
80910,2.068249,,6.19e-05,399799.0,0.2064,4066.7,21210333184.0,655.7
80920,2.087221,,6.19e-05,400194.0,0.2065,4073.3,21212954624.0,655.0
80930,2.101553,,6.19e-05,399826.0,0.2126,4079.9,21215576064.0,655.6
80940,2.070338,,6.19e-05,398759.0,0.4919,4086.4,21218197504.0,657.4
80950,2.057056,,6.18e-05,400371.0,0.1982,4093.0,21220818944.0,654.8
80960,2.102971,,6.18e-05,399895.0,0.2062,4099.5,21223440384.0,655.5
80970,2.070375,,6.18e-05,398770.0,0.2036,4106.1,21226061824.0,657.4
80980,2.074977,,6.18e-05,400260.0,0.2024,4112.7,21228683264.0,654.9
80990,2.076962,,6.18e-05,399930.0,0.207,4119.2,21231304704.0,655.5
81000,2.07701,,6.18e-05,399011.0,0.2065,4125.8,21233926144.0,657.0
81010,2.067485,,6.18e-05,399929.0,0.2103,4158.9,21236547584.0,655.5
81020,2.046627,,6.18e-05,400227.0,0.2084,4165.5,21239169024.0,655.0
81030,2.080286,,6.17e-05,398191.0,0.2053,4172.0,21241790464.0,658.3
81040,2.058219,,6.17e-05,400038.0,0.2056,4178.6,21244411904.0,655.3
81050,2.071386,,6.17e-05,399378.0,0.2044,4185.1,21247033344.0,656.4
81060,2.073608,,6.17e-05,400365.0,0.2045,4191.7,21249654784.0,654.8
81070,2.08399,,6.17e-05,398957.0,0.2058,4198.3,21252276224.0,657.1
81080,2.081854,,6.17e-05,398718.0,0.2105,4204.8,21254897664.0,657.5
81090,2.101165,,6.17e-05,399224.0,0.2083,4211.4,21257519104.0,656.6
81100,2.077411,,6.17e-05,399907.0,0.2045,4217.9,21260140544.0,655.5
81110,2.103566,,6.17e-05,400867.0,0.2164,4224.5,21262761984.0,653.9
81120,2.091845,,6.16e-05,399202.0,0.2041,4231.1,21265383424.0,656.7
81130,2.066403,,6.16e-05,399392.0,0.2076,4237.6,21268004864.0,656.4
81140,2.071282,,6.16e-05,401062.0,0.2096,4244.2,21270626304.0,653.6
81150,2.082444,,6.16e-05,400932.0,0.2059,4250.8,21273247744.0,653.8
81160,2.068326,,6.16e-05,398906.0,0.2044,4257.3,21275869184.0,657.2
81170,2.088647,,6.16e-05,401017.0,0.2174,4263.9,21278490624.0,653.7
81180,2.092852,,6.16e-05,398084.0,0.2112,4270.5,21281112064.0,658.5
81190,2.069276,,6.16e-05,399978.0,0.2028,4277.0,21283733504.0,655.4
81200,2.089408,,6.16e-05,398605.0,0.2115,4283.6,21286354944.0,657.7
81210,2.096782,,6.15e-05,399539.0,0.2112,4290.2,21288976384.0,656.1
81220,2.1175,,6.15e-05,399055.0,0.2051,4296.8,21291597824.0,656.9
81230,2.030007,,6.15e-05,399890.0,0.2064,4303.3,21294219264.0,655.5
81240,2.07584,,6.15e-05,399074.0,0.206,4309.9,21296840704.0,656.9
81250,2.069362,,6.15e-05,399515.0,0.2012,4316.5,21299462144.0,656.2
81260,2.08685,,6.15e-05,399003.0,0.2005,4323.0,21302083584.0,657.0
81270,2.06123,,6.15e-05,399533.0,0.2041,4329.6,21304705024.0,656.1
81280,2.073532,,6.15e-05,398594.0,0.2076,4336.2,21307326464.0,657.7
81290,2.087284,,6.15e-05,399784.0,0.2116,4342.7,21309947904.0,655.7
81300,2.066613,,6.14e-05,401051.0,0.2135,4349.3,21312569344.0,653.6
81310,2.065233,,6.14e-05,398326.0,0.2069,4355.9,21315190784.0,658.1
81320,2.084708,,6.14e-05,399985.0,0.2038,4362.4,21317812224.0,655.4
81330,2.073068,,6.14e-05,399430.0,0.2063,4369.0,21320433664.0,656.3
81340,2.068319,,6.14e-05,399181.0,0.2098,4375.6,21323055104.0,656.7
81350,2.072841,,6.14e-05,398007.0,0.2075,4382.1,21325676544.0,658.6
81360,2.084267,,6.14e-05,399085.0,0.2077,4388.7,21328297984.0,656.9
81370,2.097092,,6.14e-05,401262.0,0.2085,4395.3,21330919424.0,653.3
81380,2.081657,,6.14e-05,400677.0,0.2105,4401.8,21333540864.0,654.3
81390,2.096878,,6.13e-05,399516.0,0.206,4408.4,21336162304.0,656.2
81400,2.048326,,6.13e-05,399932.0,0.2064,4415.0,21338783744.0,655.5
81410,2.039528,,6.13e-05,398376.0,0.2039,4421.5,21341405184.0,658.0
81420,2.112853,,6.13e-05,399089.0,0.2076,4428.1,21344026624.0,656.9
81430,2.059091,,6.13e-05,400464.0,0.2083,4434.7,21346648064.0,654.6
81440,2.090758,,6.13e-05,398412.0,0.2088,4441.2,21349269504.0,658.0
81450,2.117395,,6.13e-05,399879.0,0.2151,4447.8,21351890944.0,655.6
81460,2.091678,,6.13e-05,400579.0,0.2055,4454.4,21354512384.0,654.4
81470,2.04866,,6.13e-05,398900.0,0.2108,4460.9,21357133824.0,657.2
81480,2.078834,,6.13e-05,399817.0,0.211,4467.5,21359755264.0,655.7
81490,2.053045,,6.12e-05,399319.0,0.2046,4474.1,21362376704.0,656.5
81500,2.065777,,6.12e-05,400522.0,0.2064,4480.6,21364998144.0,654.5
81510,2.101495,,6.12e-05,397268.0,0.2045,4488.8,21367619584.0,659.9
81520,2.070174,,6.12e-05,398895.0,0.2044,4495.3,21370241024.0,657.2
81530,2.093235,,6.12e-05,400056.0,0.211,4501.9,21372862464.0,655.3
81540,2.063599,,6.12e-05,398270.0,0.2026,4508.5,21375483904.0,658.2
81550,2.070148,,6.12e-05,399421.0,0.2049,4515.0,21378105344.0,656.3
81560,2.068764,,6.12e-05,399711.0,0.2048,4521.6,21380726784.0,655.8
81570,2.069418,,6.12e-05,399761.0,0.2063,4528.1,21383348224.0,655.8
81580,2.105957,,6.12e-05,398599.0,0.2108,4534.7,21385969664.0,657.7
81590,2.068818,,6.12e-05,399513.0,0.2076,4541.3,21388591104.0,656.2
81600,2.071144,,6.11e-05,399199.0,0.2092,4547.8,21391212544.0,656.7
81610,2.076236,,6.11e-05,399099.0,0.2109,4554.4,21393833984.0,656.8
81620,2.085166,,6.11e-05,399635.0,0.2034,4561.0,21396455424.0,656.0
81630,2.058892,,6.11e-05,398976.0,0.2038,4567.5,21399076864.0,657.0
